"","chromosome","start","stop","driver_line","X5","X6","gene"
"8114","chr3R",5511347,5514785,"R11B11",1000,"+","Itp-r83A"
"8115","chr3R",5511598,5513894,"VT036869",50,".","Nmdar1"
"8116","chr3R",5513696,5515346,"R10B07",1000,"+","Itp-r83A"
"8117","chr3R",5514761,5516505,"R10B11",1000,"+","Itp-r83A"
"8118","chr3R",5514980,5517091,"VT036871",50,".","Nmdar1"
"8119","chr3R",5516596,5518783,"VT036872",50,".","Itpr"
"8120","chr3R",5517697,5520691,"R10H02",1000,"+","Itp-r83A"
"8121","chr3R",5518237,5520320,"VT036873",50,".","Itpr"
"8122","chr3R",5519828,5521929,"VT036874",50,".","Nmdar1"
"8123","chr3R",5521455,5523642,"VT036875",50,".","Nmdar1"
"8124","chr3R",5523050,5525142,"VT036876",50,".","Nmdar1"
"8125","chr3R",5523634,5527605,"R11G12",1000,"+",NA
"8126","chr3R",5532279,5532881,"R10A02",1000,"+",NA
"8127","chr3R",5533317,5533923,"R10A03",1000,"+",NA
"8128","chr3R",5536487,5537794,"VT036882",50,".","Itpr"
"8129","chr3R",5641678,5642175,"R85H11",1000,"-",NA
"8130","chr3R",5644236,5647084,"R85H10",1000,"-",NA
"8131","chr3R",5647182,5648541,"R85H12",1000,"-",NA
"8132","chr3R",5715120,5715829,"VT036976",50,".","cas"
"8133","chr3R",5715187,5715785,"R71A08",1000,"-",NA
"8134","chr3R",5716450,5717291,"VT036977",50,".","cas"
"8135","chr3R",5717275,5719977,"VT036978",50,".","cas"
"8136","chr3R",5719964,5723964,"R71G07",1000,"-",NA
"8137","chr3R",5720925,5723018,"VT036980",50,".","cas"
"8138","chr3R",5722595,5724771,"VT036981",50,".","cas"
"8139","chr3R",5722906,5726445,"R71E09",1000,"-",NA
"8140","chr3R",5726110,5728198,"VT036983",50,".","Amus"
"8141","chr3R",5727600,5730725,"R71D05",1000,"-",NA
"8142","chr3R",5729883,5732522,"R71C09",1000,"-","cas"
"8143","chr3R",5730882,5733558,"VT036986",50,".","Amus"
"8144","chr3R",5742413,5742542,"VT036989",50,".",NA
"8145","chr3R",5794492,5794818,"R61A06",1000,"+",NA
"8146","chr3R",5796016,5796475,"R36D12",1000,"+",NA
"8147","chr3R",5808241,5809380,"VT037023",50,".",NA
"8148","chr3R",5921084,5923326,"VT037078",50,".","side-III"
"8149","chr3R",5924728,5926847,"VT037080",50,".","side-III"
"8150","chr3R",6137904,6140095,"VT037191",50,".","Vha14-2"
"8151","chr3R",6184613,6185061,"VT037210",50,".",NA
"8152","chr3R",6185373,6187436,"VT037211",50,".","NPFR"
"8153","chr3R",6185466,6187559,"R61H06",1000,"+","NPFR"
"8154","chr3R",6187397,6189485,"VT037212",50,".","NPFR"
"8155","chr3R",6187564,6189011,"R60G05",1000,"+","NPFR"
"8156","chr3R",6188671,6190845,"VT037213",50,".","NPFR"
"8157","chr3R",6189175,6192051,"R65C12",1000,"+","NPFR"
"8158","chr3R",6189989,6192087,"VT037214",50,".","NPFR"
"8159","chr3R",6192288,6193336,"VT037215",50,".","NPFR"
"8160","chr3R",6192616,6193283,"R60E02",1000,"+","NPFR"
"8161","chr3R",6195300,6196925,"VT037216",50,".","Osi24"
"8162","chr3R",6202378,6204507,"VT037220",50,".","Osi24"
"8163","chr3R",6205026,6206104,"VT037221",50,".","Osi24"
"8164","chr3R",6206080,6207113,"VT037222",50,".","Osi24"
"8165","chr3R",6207638,6209169,"VT037223",50,".","Osi2"
"8166","chr3R",6349815,6350328,"R86B07",1000,"+","Hr83"
"8167","chr3R",6351282,6354114,"R29G05",1000,"+","Pak"
"8168","chr3R",6354137,6354950,"R29B08",1000,"+",NA
"8169","chr3R",6357272,6358416,"R29C10",1000,"+","Pak"
"8170","chr3R",6456223,6457154,"R61F02",1000,"-",NA
"8171","chr3R",6532808,6535772,"R95H05",1000,"-","dpr11"
"8172","chr3R",6534490,6538331,"R95G06",1000,"-","dpr11"
"8173","chr3R",6538833,6542609,"R95H08",1000,"-",NA
"8174","chr3R",6547469,6548782,"R95H02",1000,"-","dpr11"
"8175","chr3R",6551253,6555137,"R95G10",1000,"-","dpr11"
"8176","chr3R",6561752,6564284,"R95G08",1000,"-","dpr11"
"8177","chr3R",6563348,6565490,"VT037411",50,".","dpr11"
"8178","chr3R",6565038,6567289,"VT037412",50,".","dpr11"
"8179","chr3R",6566770,6570459,"R95G12",1000,"-",NA
"8180","chr3R",6566786,6568944,"VT037413",50,".","dpr11"
"8181","chr3R",6569935,6572100,"R95G11",1000,"-","dpr11"
"8182","chr3R",6571570,6574799,"R95G04",1000,"-",NA
"8183","chr3R",6588242,6590305,"VT037425",50,".","dpr11"
"8184","chr3R",6662940,6665166,"VT037466",50,".","lab"
"8185","chr3R",6662960,6665796,"R26B01",1000,"-","lab"
"8186","chr3R",6664673,6666835,"VT037467",50,".","lab"
"8187","chr3R",6664795,6668183,"R26D11",1000,"-","lab"
"8188","chr3R",6666287,6668516,"VT037468",50,".","lab"
"8189","chr3R",6667636,6671467,"R26H03",1000,"-","lab"
"8190","chr3R",6669804,6671994,"VT037470",50,".","lab"
"8191","chr3R",6670643,6672563,"R25F11",1000,"-","lab"
"8192","chr3R",6671585,6675565,"R27B01",1000,"-","lab"
"8193","chr3R",6671594,6673799,"VT037471",50,".","lab"
"8194","chr3R",6673298,6675487,"VT037472",50,".","lab"
"8195","chr3R",6675030,6677348,"VT037473",50,".","lab"
"8196","chr3R",6678889,6681086,"R25G06",1000,"-","lab"
"8197","chr3R",6680421,6684216,"R26H01",1000,"-",NA
"8198","chr3R",6708542,6709860,"VT037487",50,".","pb"
"8199","chr3R",6710270,6712424,"VT037488",50,".","pb"
"8200","chr3R",6712114,6714229,"VT037489",50,".","pb"
"8201","chr3R",6713909,6716054,"VT037490",50,".","pb"
"8202","chr3R",6715727,6717839,"VT037491",50,".","pb"
"8203","chr3R",6717516,6719623,"VT037492",50,".","pb"
"8204","chr3R",6719337,6721510,"VT037493",50,".","pb"
"8205","chr3R",6722905,6725043,"VT037495",50,".","pb"
"8206","chr3R",6724726,6726892,"VT037496",50,".","pb"
"8207","chr3R",6728317,6730428,"VT037498",50,".","pb"
"8208","chr3R",6730124,6732212,"VT037499",50,".","pb"
"8209","chr3R",6731888,6733999,"VT037500",50,".","pb"
"8210","chr3R",6733692,6735784,"VT037501",50,".","pb"
"8211","chr3R",6739929,6742115,"VT037503",50,".","pb"
"8212","chr3R",6749892,6752933,"VT037508",50,".","CG34297"
"8213","chr3R",6754837,6755935,"VT037509",50,".","zen"
"8214","chr3R",6758390,6759525,"VT037511",50,".","bcd"
"8215","chr3R",6766949,6769058,"VT037516",50,".","Ama"
"8216","chr3R",6767796,6769682,"R18B11",1000,"+","Dfd"
"8217","chr3R",6768464,6772260,"R19C10",1000,"+","Dfd"
"8218","chr3R",6768603,6770789,"VT037517",50,".","Ama"
"8219","chr3R",6771333,6775192,"R19D07",1000,"+",NA
"8220","chr3R",6772186,6774289,"VT037519",50,".","Ama"
"8221","chr3R",6773912,6776012,"VT037520",50,".","Ama"
"8222","chr3R",6775675,6777745,"VT037521",50,".","Ama"
"8223","chr3R",6777287,6779474,"VT037522",50,".","Dfd"
"8224","chr3R",6778943,6781295,"VT037523",50,".","Dfd"
"8225","chr3R",6779925,6783712,"R19C07",1000,"+","Dfd"
"8226","chr3R",6780872,6783006,"VT037524",50,".","Dfd"
"8227","chr3R",6783115,6786606,"R19A11",1000,"+","Dfd"
"8228","chr3R",6784352,6786469,"VT037526",50,".",NA
"8229","chr3R",6785167,6788947,"R19C06",1000,"+","Dfd"
"8230","chr3R",6787812,6790019,"VT037528",50,".","Dfd"
"8231","chr3R",6788252,6791194,"R18G02",1000,"+","Dfd"
"8232","chr3R",6793086,6793546,"R17F08",1000,"+",NA
"8233","chr3R",6793791,6797938,"R19E08",1000,"+",NA
"8234","chr3R",6794491,6796629,"VT037532",50,".","Dfd"
"8235","chr3R",6797454,6799545,"VT037534",50,".","Dfd"
"8236","chr3R",6798945,6801196,"VT037535",50,".","Dfd"
"8237","chr3R",6804099,6806194,"VT037537",50,".","Dfd"
"8238","chr3R",6805726,6807935,"VT037538",50,".","Dfd"
"8239","chr3R",6807495,6809639,"VT037539",50,".",NA
"8240","chr3R",6809159,6811356,"VT037540",50,".",NA
"8241","chr3R",6809874,6811915,"R84H03",1000,"-",NA
"8242","chr3R",6811314,6814827,"R84H08",1000,"-","Scr"
"8243","chr3R",6813633,6816748,"R84H10",1000,"-","Scr"
"8244","chr3R",6816059,6819167,"R80A06",1000,"-",NA
"8245","chr3R",6820971,6823249,"VT037547",50,".","7SLRNA:CR32864"
"8246","chr3R",6825660,6829639,"R84H05",1000,"-","Scr"
"8247","chr3R",6827318,6829420,"VT037549",50,".","Scr"
"8248","chr3R",6828986,6832645,"R80A04",1000,"-","Scr"
"8249","chr3R",6829008,6831250,"VT037550",50,".","Scr"
"8250","chr3R",6830735,6832907,"VT037551",50,".","Scr"
"8251","chr3R",6831817,6835188,"R84H11",1000,"-","Scr"
"8252","chr3R",6832430,6834493,"VT037552",50,".","Scr"
"8253","chr3R",6833789,6836745,"R80A02",1000,"-","Scr"
"8254","chr3R",6834125,6836247,"VT037553",50,".","Scr"
"8255","chr3R",6835479,6838228,"R80A01",1000,"-","Scr"
"8256","chr3R",6835809,6838030,"VT037554",50,".","Scr"
"8257","chr3R",6836953,6839548,"R80A03",1000,"-","Scr"
"8258","chr3R",6838049,6841263,"R80A09",1000,"-","Scr"
"8259","chr3R",6839173,6841434,"VT037556",50,".","Scr"
"8260","chr3R",6842052,6844360,"VT037557",50,".","Scr"
"8261","chr3R",6842154,6845378,"R84H06",1000,"-","Scr"
"8262","chr3R",6843571,6845724,"VT037558",50,".","Scr"
"8263","chr3R",6846584,6848673,"VT037560",50,".","Scr"
"8264","chr3R",6848483,6849580,"R84H07",1000,"-",NA
"8265","chr3R",6850516,6854073,"R84H09",1000,"-","Scr"
"8266","chr3R",6852588,6854629,"R80A07",1000,"-","Scr"
"8267","chr3R",6853587,6855822,"VT037564",50,".","Scr"
"8268","chr3R",6854051,6858010,"R84H02",1000,"-",NA
"8269","chr3R",6855270,6857547,"VT037565",50,".","Scr"
"8270","chr3R",6858691,6860895,"VT037567",50,".","ftz"
"8271","chr3R",6859764,6862294,"R84H12",1000,"-",NA
"8272","chr3R",6860284,6862473,"VT037568",50,".","ftz"
"8273","chr3R",6861236,6864017,"R84H01",1000,"+",NA
"8274","chr3R",6867911,6870040,"VT037571",50,".","ftz"
"8275","chr3R",6869657,6871859,"VT037572",50,".","ftz"
"8276","chr3R",6871420,6873514,"VT037573",50,".","ftz"
"8277","chr3R",6873104,6875317,"VT037574",50,".","ftz"
"8278","chr3R",6874832,6877054,"VT037575",50,".","ftz"
"8279","chr3R",6876672,6878779,"VT037576",50,".","ftz"
"8280","chr3R",6881918,6884037,"VT037579",50,".","ftz"
"8281","chr3R",6883686,6885777,"VT037580",50,".","ftz"
"8282","chr3R",6887185,6889290,"VT037582",50,".","ftz"
"8283","chr3R",6888940,6891041,"VT037583",50,".","ftz"
"8284","chr3R",6892445,6894591,"VT037585",50,".","ftz"
"8285","chr3R",6894032,6896448,"VT037586",50,".","ftz"
"8286","chr3R",6900070,6902185,"VT037588",50,".","Antp"
"8287","chr3R",6924066,6926267,"VT037601",50,".","Antp"
"8288","chr3R",7018411,7020714,"VT037654",50,".","Sodh1"
"8289","chr3R",7091900,7093581,"R82H07",1000,"+",NA
"8290","chr3R",7095819,7096540,"R82H08",1000,"-",NA
"8291","chr3R",7099638,7101114,"R83A01",1000,"-",NA
"8292","chr3R",7102252,7105078,"R83A03",1000,"-",NA
"8293","chr3R",7103583,7107183,"R83A05",1000,"-","Alh"
"8294","chr3R",7108595,7111288,"R83A06",1000,"-","Alh"
"8295","chr3R",7110747,7113936,"R83A02",1000,"-","Alh"
"8296","chr3R",7132498,7134305,"VT037721",50,".","CG31493"
"8297","chr3R",7132957,7136370,"R57G11",1000,"+","Fer1"
"8298","chr3R",7136342,7137009,"R10A05",1000,"+",NA
"8299","chr3R",7137133,7139226,"VT037724",50,".","Fer1"
"8300","chr3R",7137927,7141527,"R11D04",1000,"+","Fer1"
"8301","chr3R",7141885,7143848,"VT037727",50,".","CG14610"
"8302","chr3R",7254296,7257157,"R10G01",1000,"+","Syt4"
"8303","chr3R",7257467,7260460,"R10H01",1000,"+",NA
"8304","chr3R",7259180,7263087,"R11G04",1000,"+","Syt4"
"8305","chr3R",7261993,7265391,"R11B07",1000,"+","Syt4"
"8306","chr3R",7263613,7265710,"VT037797",50,".","Gld"
"8307","chr3R",7266085,7266822,"R10A07",1000,"+","Syt4"
"8308","chr3R",7266866,7267712,"R10A09",1000,"+","Syt4"
"8309","chr3R",7272169,7273771,"VT037802",50,".",NA
"8310","chr3R",7275915,7276825,"VT037803",50,".","rn"
"8311","chr3R",7277178,7279483,"VT037804",50,".","rn"
"8312","chr3R",7279048,7281148,"VT037805",50,".","rn"
"8313","chr3R",7282374,7284466,"VT037807",50,".","rn"
"8314","chr3R",7284029,7286131,"VT037808",50,".","RacGAP84C"
"8315","chr3R",7287422,7289627,"VT037809",50,".","RacGAP84C"
"8316","chr3R",7288971,7291095,"VT037810",50,".","rn"
"8317","chr3R",7290572,7292698,"VT037811",50,".","rn"
"8318","chr3R",7292136,7294355,"VT037812",50,".","rn"
"8319","chr3R",7295293,7297435,"VT037814",50,".","rn"
"8320","chr3R",7296829,7298927,"VT037815",50,".","rn"
"8321","chr3R",7298426,7300507,"VT037816",50,".","rn"
"8322","chr3R",7301077,7301812,"VT037817",50,".","rn"
"8323","chr3R",7304565,7306669,"VT037820",50,".","rn"
"8324","chr3R",7305704,7307944,"VT037821",50,".","rn"
"8325","chr3R",7308226,7309474,"VT037822",50,".",NA
"8326","chr3R",7312362,7313046,"VT037825",50,".","rn"
"8327","chr3R",7371154,7373300,"VT037855",50,".","MstProx"
"8328","chr3R",7372959,7375102,"VT037856",50,".","MstProx"
"8329","chr3R",7374723,7376824,"VT037857",50,".","MstProx"
"8330","chr3R",7376448,7378575,"VT037858",50,".","MstProx"
"8331","chr3R",7378209,7380309,"VT037859",50,".","MstProx"
"8332","chr3R",7379986,7382053,"VT037860",50,".",NA
"8333","chr3R",7381721,7383829,"VT037861",50,".","MstProx"
"8334","chr3R",7383358,7385590,"VT037862",50,".","MstProx"
"8335","chr3R",7385241,7387326,"VT037863",50,".","MstProx"
"8336","chr3R",7386977,7389097,"VT037864",50,".","MstProx"
"8337","chr3R",7388751,7390825,"VT037865",50,".","Ir84a"
"8338","chr3R",7390512,7392589,"VT037866",50,".","Ir84a"
"8339","chr3R",7392241,7394345,"VT037867",50,".","Ir84a"
"8340","chr3R",7393983,7396188,"VT037868",50,".","Ir84a"
"8341","chr3R",7395724,7397843,"VT037869",50,".","Ir84a"
"8342","chr3R",7399278,7401386,"VT037871",50,".","Ir84a"
"8343","chr3R",7402793,7404860,"VT037873",50,".","Ir84a"
"8344","chr3R",7407823,7408525,"VT037875",50,".","Ir84a"
"8345","chr3R",7409339,7411513,"VT037876",50,".","Ir84a"
"8346","chr3R",7413616,7415768,"VT037879",50,".",NA
"8347","chr3R",7416499,7419078,"VT037881",50,".",NA
"8348","chr3R",7419999,7420318,"VT037882",50,".",NA
"8349","chr3R",7493463,7495255,"VT037923",50,".","alpha-Est10"
"8350","chr3R",7668447,7670550,"VT038018",50,".","Nlg1"
"8351","chr3R",7853867,7855945,"VT038108",50,".","CG17816"
"8352","chr3R",7855509,7857681,"VT038109",50,".","CG17816"
"8353","chr3R",7859108,7861418,"VT038111",50,".","CG17816"
"8354","chr3R",7865948,7868234,"VT038115",50,".","CG17816"
"8355","chr3R",7871478,7873676,"VT038118",50,".","CG17816"
"8356","chr3R",7873191,7875421,"VT038119",50,".","CG17816"
"8357","chr3R",7874861,7877052,"VT038120",50,".","CG17816"
"8358","chr3R",7876453,7878632,"VT038121",50,".","CG17816"
"8359","chr3R",7879707,7881804,"VT038123",50,".","CG17816"
"8360","chr3R",7881313,7883442,"VT038124",50,".","CG17816"
"8361","chr3R",7884579,7886710,"VT038126",50,".","CG17816"
"8362","chr3R",7920007,7920470,"VT038145",50,".","lds"
"8363","chr3R",7921681,7922221,"VT038146",50,".","lds"
"8364","chr3R",7925287,7927810,"R40A05",1000,"-","dsx"
"8365","chr3R",7925323,7927412,"VT038147",50,".",NA
"8366","chr3R",7926723,7928824,"VT038148",50,".","dsx"
"8367","chr3R",7928058,7930381,"VT038149",50,".","dsx"
"8368","chr3R",7938919,7942427,"R41D01",1000,"-","dsx"
"8369","chr3R",7939009,7941143,"VT038154",50,".","dsx"
"8370","chr3R",7940670,7942858,"VT038155",50,".","dsx"
"8371","chr3R",7941579,7945482,"R42D02",1000,"-","dsx"
"8372","chr3R",7942389,7944499,"VT038156",50,".","dsx"
"8373","chr3R",7944102,7946291,"VT038157",50,".","dsx"
"8374","chr3R",7944266,7947896,"R41F06",1000,"-","dsx"
"8375","chr3R",7945756,7947891,"VT038158",50,".","dsx"
"8376","chr3R",7947510,7949583,"VT038159",50,".","dsx"
"8377","chr3R",7950898,7953010,"VT038161",50,".","dsx"
"8378","chr3R",7951729,7954994,"R41A01",1000,"-","dsx"
"8379","chr3R",7952603,7954682,"VT038162",50,".","dsx"
"8380","chr3R",7953942,7957854,"R42D04",1000,"-","dsx"
"8381","chr3R",7956762,7959777,"R40F03",1000,"-","dsx"
"8382","chr3R",7960778,7962904,"VT038166",50,".","dsx"
"8383","chr3R",7960790,7962578,"R39E06",1000,"-","dsx"
"8384","chr3R",7962170,7964386,"VT038167",50,".","dsx"
"8385","chr3R",7962625,7966507,"R42C06",1000,"-","dsx"
"8386","chr3R",7963770,7965871,"VT038168",50,".","dsx"
"8387","chr3R",7965299,7967511,"VT038169",50,".","dsx"
"8388","chr3R",7969281,7971479,"VT038171",50,".","dsx"
"8389","chr3R",7970268,7973286,"R40F04",1000,"-","dsx"
"8390","chr3R",7970291,7972446,"VT038172",50,".","dsx"
"8391","chr3R",7976263,7977749,"VT038174",50,".","CD98hc"
"8392","chr3R",8036522,8038736,"VT038204",50,".","unc-45"
"8393","chr3R",8036813,8039343,"R72E07",1000,"+",NA
"8394","chr3R",8037961,8040057,"VT038205",50,".","unc-45"
"8395","chr3R",8038517,8041555,"R72D08",1000,"+","mAChR-B"
"8396","chr3R",8039310,8041401,"VT038206",50,".","unc-45"
"8397","chr3R",8041019,8042434,"R72D11",1000,"+","mAChR-B"
"8398","chr3R",8048952,8051028,"VT038208",50,".","mAChR-B"
"8399","chr3R",8049016,8052834,"R72D10",1000,"+","mAChR-B"
"8400","chr3R",8051901,8055886,"R72E03",1000,"+","mAChR-B"
"8401","chr3R",8052132,8054248,"VT038210",50,".","mAChR-B"
"8402","chr3R",8053706,8055777,"VT038211",50,".","mAChR-B"
"8403","chr3R",8054712,8057285,"R72E10",1000,"+","mAChR-B"
"8404","chr3R",8055859,8058984,"R72E06",1000,"+",NA
"8405","chr3R",8059362,8063341,"R72E05",1000,"+","mAChR-B"
"8406","chr3R",8060986,8063119,"VT038215",50,".","mAChR-B"
"8407","chr3R",8062534,8066168,"R72D09",1000,"+",NA
"8408","chr3R",8062679,8064767,"VT038216",50,".","mAChR-B"
"8409","chr3R",8067395,8070252,"R72E04",1000,"+","mAChR-B"
"8410","chr3R",8067752,8069934,"VT038219",50,".","mAChR-B"
"8411","chr3R",8071169,8073286,"VT038221",50,".","mAChR-B"
"8412","chr3R",8071797,8073837,"R72D12",1000,"+",NA
"8413","chr3R",8073260,8077110,"R72E01",1000,"+","mAChR-B"
"8414","chr3R",8074416,8076615,"VT038223",50,".",NA
"8415","chr3R",8075731,8079469,"R72E11",1000,"+","mAChR-B"
"8416","chr3R",8076230,8078390,"VT038224",50,".","mAChR-B"
"8417","chr3R",8077905,8080006,"VT038225",50,".","mAChR-B"
"8418","chr3R",8078664,8082215,"R72E09",1000,"+","mAChR-B"
"8419","chr3R",8081708,8082769,"VT038227",50,".","mAChR-B"
"8420","chr3R",8086972,8087288,"VT038228",50,".","CG7910"
"8421","chr3R",8145285,8147589,"VT038259",50,".","tRNA:Arg-ACG-1-10"
"8422","chr3R",8148857,8151073,"VT038260",50,".","grn"
"8423","chr3R",8148930,8149295,"R25C11",1000,"-",NA
"8424","chr3R",8149696,8153325,"R26F04",1000,"-","grn"
"8425","chr3R",8153349,8157124,"R26G11",1000,"-",NA
"8426","chr3R",8155635,8158490,"R26B03",1000,"-","grn"
"8427","chr3R",8157098,8160989,"R26H11",1000,"-","grn"
"8428","chr3R",8167492,8167855,"R25C10",1000,"-",NA
"8429","chr3R",8168045,8171808,"R26G09",1000,"-","grn"
"8430","chr3R",8170803,8173761,"R26B06",1000,"-","grn"
"8431","chr3R",8173228,8176708,"R26E03",1000,"-","grn"
"8432","chr3R",8175855,8179389,"R26E08",1000,"-","grn"
"8433","chr3R",8179742,8181400,"R25F05",1000,"-",NA
"8434","chr3R",8181801,8185080,"R26D01",1000,"-",NA
"8435","chr3R",8184081,8188210,"R27B03",1000,"-","grn"
"8436","chr3R",8187680,8191530,"R26H06",1000,"-",NA
"8437","chr3R",8191790,8195461,"R26F12",1000,"-","grn"
"8438","chr3R",8194107,8198078,"R27A12",1000,"-",NA
"8439","chr3R",8197350,8200691,"R26D07",1000,"-",NA
"8440","chr3R",8200056,8204011,"R27A09",1000,"-","grn"
"8441","chr3R",8270888,8273736,"R24B12",1000,"+","ato"
"8442","chr3R",8271720,8273940,"VT038329",50,".","CG9630"
"8443","chr3R",8272676,8274717,"R23G12",1000,"+","ato"
"8444","chr3R",8272745,8274913,"VT038330",50,".","CG9630"
"8445","chr3R",8273710,8277448,"R24H07",1000,"+","ato"
"8446","chr3R",8273778,8275963,"VT038331",50,".","ato"
"8447","chr3R",8279151,8281336,"VT038333",50,".","ato"
"8448","chr3R",8280776,8283008,"VT038334",50,".","ato"
"8449","chr3R",8282347,8284641,"VT038335",50,".","Nazo"
"8450","chr3R",8285459,8287989,"VT038337",50,".","Nazo"
"8451","chr3R",8287885,8288352,"VT038338",50,".","Nazo"
"8452","chr3R",8321371,8321709,"R61A08",1000,"-",NA
"8453","chr3R",8352831,8356664,"R28F10",1000,"+",NA
"8454","chr3R",8357377,8358417,"R27D06",1000,"+",NA
"8455","chr3R",8371845,8373992,"VT038385",50,".",NA
"8456","chr3R",8375021,8377150,"VT038387",50,".",NA
"8457","chr3R",8479469,8481661,"VT038440",50,".","Or85b"
"8458","chr3R",8481119,8483273,"VT038441",50,".","Or85b"
"8459","chr3R",8486275,8488436,"VT038444",50,".","Or85b"
"8460","chr3R",8489684,8491820,"VT038446",50,".","Or85b"
"8461","chr3R",8491393,8493479,"VT038447",50,".","Or85b"
"8462","chr3R",8493066,8495185,"VT038448",50,".","Or85b"
"8463","chr3R",8494700,8496908,"VT038449",50,".","Or85b"
"8464","chr3R",8575170,8576805,"R83A11",1000,"+",NA
"8465","chr3R",8576146,8579980,"R83A12",1000,"+","5-HT2B"
"8466","chr3R",8579230,8581943,"R83B05",1000,"+","5-HT2B"
"8467","chr3R",8580806,8584644,"R83A10",1000,"+","5-HT2B"
"8468","chr3R",8583313,8586987,"R83B06",1000,"+","5-HT2B"
"8469","chr3R",8586235,8588665,"R83B04",1000,"+","5-HT2B"
"8470","chr3R",8587241,8591183,"R83B01",1000,"+","5-HT2B"
"8471","chr3R",8591903,8592412,"R83B02",1000,"+","5-HT2B"
"8472","chr3R",8592475,8593376,"R83B03",1000,"+","5-HT2B"
"8473","chr3R",8593677,8594837,"R74B06",1000,"+","5-HT2B"
"8474","chr3R",8594096,8598080,"R74B05",1000,"+",NA
"8475","chr3R",8597225,8600690,"R74A09",1000,"+",NA
"8476","chr3R",8599617,8601822,"R74B03",1000,"+",NA
"8477","chr3R",8615308,8617292,"R74A11",1000,"+","5-HT2B"
"8478","chr3R",8620416,8622302,"R74B04",1000,"+","5-HT2B"
"8479","chr3R",8622831,8625724,"R74B01",1000,"+",NA
"8480","chr3R",8663842,8664404,"VT038530",50,".","p"
"8481","chr3R",8664380,8665546,"VT038531",50,".","CG8032"
"8482","chr3R",8679795,8680368,"VT038539",50,".","CG33325"
"8483","chr3R",8685719,8687962,"VT038543",50,".","CG33325"
"8484","chr3R",8687459,8689595,"VT038544",50,".","CG33325"
"8485","chr3R",8689217,8691426,"VT038545",50,".","hb"
"8486","chr3R",8700981,8703085,"VT038550",50,".","CG8112"
"8487","chr3R",8773427,8774348,"VT038594",50,".","CG34301"
"8488","chr3R",8774775,8775377,"VT038595",50,".","Pif1B"
"8489","chr3R",8777869,8778425,"VT038596",50,".","CG33191"
"8490","chr3R",8782254,8784361,"VT038598",50,".","Pif1B"
"8491","chr3R",8785504,8787620,"VT038600",50,".","Pif1B"
"8492","chr3R",8787084,8789298,"VT038601",50,".","Pif1B"
"8493","chr3R",8788791,8790996,"VT038602",50,".","Pif1B"
